file_name,index,fake_or_true,feeling
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\705.txt,705,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\706.txt,706,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\707.txt,707,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\708.txt,708,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\709.txt,709,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\71.txt,71,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\710.txt,710,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\711.txt,711,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\712.txt,712,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\713.txt,713,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\714.txt,714,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\715.txt,715,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\716.txt,716,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\717.txt,717,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\718.txt,718,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\719.txt,719,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\72.txt,72,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\720.txt,720,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\721.txt,721,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\722.txt,722,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\723.txt,723,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\724.txt,724,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\725.txt,725,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\726.txt,726,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\727.txt,727,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\728.txt,728,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\729.txt,729,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\73.txt,73,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\730.txt,730,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\731.txt,731,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\732.txt,732,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\733.txt,733,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\734.txt,734,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\735.txt,735,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\736.txt,736,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\737.txt,737,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\738.txt,738,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\739.txt,739,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\74.txt,74,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\740.txt,740,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\741.txt,741,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\742.txt,742,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\743.txt,743,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\744.txt,744,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\745.txt,745,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\746.txt,746,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\747.txt,747,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\748.txt,748,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\749.txt,749,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\75.txt,75,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\750.txt,750,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\751.txt,751,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\752.txt,752,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\753.txt,753,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\754.txt,754,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\755.txt,755,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\756.txt,756,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\757.txt,757,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\758.txt,758,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\759.txt,759,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\76.txt,76,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\760.txt,760,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\761.txt,761,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\762.txt,762,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\763.txt,763,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\764.txt,764,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\765.txt,765,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\766.txt,766,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\767.txt,767,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\768.txt,768,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\769.txt,769,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\77.txt,77,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\770.txt,770,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\771.txt,771,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\772.txt,772,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\773.txt,773,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\774.txt,774,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\775.txt,775,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\776.txt,776,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\777.txt,777,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\778.txt,778,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\779.txt,779,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\78.txt,78,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\780.txt,780,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\781.txt,781,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\782.txt,782,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\783.txt,783,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\784.txt,784,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\785.txt,785,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\786.txt,786,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\787.txt,787,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\788.txt,788,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\789.txt,789,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\79.txt,79,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\790.txt,790,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\791.txt,791,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\792.txt,792,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\793.txt,793,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\794.txt,794,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\795.txt,795,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\796.txt,796,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\797.txt,797,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\798.txt,798,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\799.txt,799,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\8.txt,8,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\80.txt,80,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\800.txt,800,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\801.txt,801,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\802.txt,802,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\803.txt,803,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\804.txt,804,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\805.txt,805,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\806.txt,806,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\807.txt,807,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\808.txt,808,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\809.txt,809,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\81.txt,81,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\810.txt,810,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\811.txt,811,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\812.txt,812,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\813.txt,813,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\814.txt,814,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\815.txt,815,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\816.txt,816,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\817.txt,817,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\818.txt,818,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\819.txt,819,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\82.txt,82,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\820.txt,820,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\821.txt,821,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\822.txt,822,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\823.txt,823,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\824.txt,824,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\825.txt,825,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\826.txt,826,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\827.txt,827,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\828.txt,828,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\829.txt,829,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\83.txt,83,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\830.txt,830,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\831.txt,831,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\832.txt,832,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\833.txt,833,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\834.txt,834,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\835.txt,835,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\836.txt,836,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\837.txt,837,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\838.txt,838,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\839.txt,839,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\84.txt,84,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\840.txt,840,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\841.txt,841,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\842.txt,842,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\843.txt,843,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\844.txt,844,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\845.txt,845,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\846.txt,846,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\847.txt,847,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\848.txt,848,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\849.txt,849,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\85.txt,85,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\850.txt,850,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\851.txt,851,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\852.txt,852,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\853.txt,853,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\854.txt,854,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\855.txt,855,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\856.txt,856,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\857.txt,857,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\858.txt,858,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\859.txt,859,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\86.txt,86,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\860.txt,860,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\861.txt,861,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\862.txt,862,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\863.txt,863,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\864.txt,864,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\865.txt,865,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\866.txt,866,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\867.txt,867,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\868.txt,868,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\869.txt,869,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\87.txt,87,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\870.txt,870,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\871.txt,871,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\872.txt,872,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\873.txt,873,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\874.txt,874,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\875.txt,875,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\876.txt,876,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\877.txt,877,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\878.txt,878,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\879.txt,879,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\88.txt,88,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\880.txt,880,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\881.txt,881,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\882.txt,882,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\883.txt,883,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\884.txt,884,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\885.txt,885,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\886.txt,886,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\887.txt,887,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\888.txt,888,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\889.txt,889,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\89.txt,89,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\890.txt,890,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\891.txt,891,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\892.txt,892,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\893.txt,893,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\894.txt,894,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\895.txt,895,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\896.txt,896,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\897.txt,897,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\898.txt,898,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\899.txt,899,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\9.txt,9,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\90.txt,90,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\900.txt,900,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\901.txt,901,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\902.txt,902,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\903.txt,903,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\904.txt,904,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\905.txt,905,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\906.txt,906,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\907.txt,907,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\909.txt,909,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\91.txt,91,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\910.txt,910,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\911.txt,911,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\912.txt,912,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\913.txt,913,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\914.txt,914,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\915.txt,915,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\916.txt,916,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\917.txt,917,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\918.txt,918,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\919.txt,919,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\92.txt,92,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\920.txt,920,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\921.txt,921,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\922.txt,922,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\923.txt,923,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\924.txt,924,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\925.txt,925,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\926.txt,926,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\927.txt,927,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\928.txt,928,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\929.txt,929,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\93.txt,93,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\930.txt,930,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\931.txt,931,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\932.txt,932,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\933.txt,933,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\934.txt,934,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\935.txt,935,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\936.txt,936,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\937.txt,937,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\938.txt,938,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\939.txt,939,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\94.txt,94,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\940.txt,940,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\941.txt,941,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\942.txt,942,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\943.txt,943,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\944.txt,944,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\945.txt,945,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\946.txt,946,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\947.txt,947,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\948.txt,948,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\949.txt,949,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\95.txt,95,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\950.txt,950,Fake,1
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\951.txt,951,Fake,0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\952.txt,952,Fake,1
